gameid,inning,half,batting_team,defense_team,player,base,result,balls,strikes,outs
624263,8,bottom,High Point Rockers,Gastonia Ghost Peppers,Ben Aklinski,2,SB,1,0,1
624324,1,top,Charleston Dirty Birds,Long Island Ducks,James Nelson,2,SB,1,2,3
624324,2,top,Charleston Dirty Birds,Long Island Ducks,Alsander Womack,2,SB,0,2,2
624324,2,bottom,Long Island Ducks,Charleston Dirty Birds,JC Encarnacion,2,SB,0,2,1
624324,2,bottom,Long Island Ducks,Charleston Dirty Birds,JC Encarnacion,3,SB,0,1,2
624324,8,bottom,Long Island Ducks,Charleston Dirty Birds,Cody Thomas,2,SB,2,2,2
624325,3,top,Charleston Dirty Birds,Long Island Ducks,Joseph Rosa,3,CS,3,0,2
624325,5,bottom,Long Island Ducks,Charleston Dirty Birds,Chris Roller,2,SB,1,0,2
624325,6,bottom,Long Island Ducks,Charleston Dirty Birds,Ivan Castillo,2,SB,1,0,3
624325,8,top,Charleston Dirty Birds,Long Island Ducks,Alsander Womack,2,SB,1,1,3
624325,9,bottom,Long Island Ducks,Charleston Dirty Birds,Taylor Kohlwey,2,SB,2,1,2
624327,1,top,Staten Island Ferry Hawks,Long Island Ducks,Mark Contreras,2,CS,1,0,2
624327,1,bottom,Long Island Ducks,Staten Island Ferry Hawks,Chris Roller,2,SB,1,0,2
624327,3,top,Staten Island Ferry Hawks,Long Island Ducks,Vaun Brown,2,SB,1,1,1
624327,5,top,Staten Island Ferry Hawks,Long Island Ducks,Eddy Diaz,3,SB,1,1,2
624328,1,bottom,Long Island Ducks,Staten Island Ferry Hawks,Ivan Castillo,2,SB,1,1,3
624328,5,bottom,Long Island Ducks,Staten Island Ferry Hawks,Cody Thomas,2,SB,1,0,0
624328,5,bottom,Long Island Ducks,Staten Island Ferry Hawks,Ed Johnson,2,SB,1,0,1
624328,5,bottom,Long Island Ducks,Staten Island Ferry Hawks,Kole Kaler,2,CS,2,1,2
624328,6,top,Staten Island Ferry Hawks,Long Island Ducks,Eddy Diaz,2,SB,1,0,2
624387,2,bottom,Staten Island Ferry Hawks,York Revolution,Kolby Johnson,2,SB,2,2,1
624387,3,top,York Revolution,Staten Island Ferry Hawks,Jeffrey Wehler,2,SB,1,0,3
624387,5,bottom,Staten Island Ferry Hawks,York Revolution,Cristhian Rodriguez,2,SB,1,2,1
624387,6,bottom,Staten Island Ferry Hawks,York Revolution,Brandon Martorano,2,SB,1,1,2
624388,5,top,York Revolution,Staten Island Ferry Hawks,Bubba Alleyne,2,SB,3,1,1
624388,8,bottom,Staten Island Ferry Hawks,York Revolution,Kolby Johnson,2,SB,3,0,1
624390,1,bottom,Staten Island Ferry Hawks,Lancaster Stormers,Mark Contreras,2,SB,1,2,3
624390,2,top,Lancaster Stormers,Staten Island Ferry Hawks,Andrew Semo,2,SB,1,1,2
624390,2,top,Lancaster Stormers,Staten Island Ferry Hawks,Evan Alexander,3,CS,1,1,2
624390,2,bottom,Staten Island Ferry Hawks,Lancaster Stormers,Eddy Diaz,3,SB,0,1,3
624390,4,top,Lancaster Stormers,Staten Island Ferry Hawks,Nick Ward,2,SB,1,1,2
624390,9,top,Lancaster Stormers,Staten Island Ferry Hawks,Nick Lucky,2,CS,2,1,1
624391,3,top,Lancaster Stormers,Staten Island Ferry Hawks,Nick Lucky,2,SB,1,0,2
624391,3,bottom,Staten Island Ferry Hawks,Lancaster Stormers,Eddy Diaz,2,SB,2,2,1
624391,5,bottom,Staten Island Ferry Hawks,Lancaster Stormers,Mark Contreras,2,SB,1,0,1
624391,5,bottom,Staten Island Ferry Hawks,Lancaster Stormers,Eddy Diaz,3,SB,1,0,1
624391,6,top,Lancaster Stormers,Staten Island Ferry Hawks,Scott Kelly,2,SB,1,1,2
624392,1,top,Lancaster Stormers,Staten Island Ferry Hawks,Joseph Carpenter,3,SB,1,0,3
624392,5,bottom,Staten Island Ferry Hawks,Lancaster Stormers,Cristhian Rodriguez,2,SB,1,0,2
624392,5,bottom,Staten Island Ferry Hawks,Lancaster Stormers,Vaun Brown,3,SB,1,0,2
624454,1,top,Lexington Legends,Charleston Dirty Birds,Dylan Rock,2,SB,0,2,2
624454,1,top,Lexington Legends,Charleston Dirty Birds,Xane Washington,2,CS,3,2,2
624454,1,top,Lexington Legends,Charleston Dirty Birds,Xane Washington,3,SB,1,2,3
624454,2,top,Lexington Legends,Charleston Dirty Birds,Brian Fuentes,2,SB,3,2,0
624454,4,top,Lexington Legends,Charleston Dirty Birds,Ryan McCarthy,2,SB,0,1,2
624454,4,top,Lexington Legends,Charleston Dirty Birds,Ryan McCarthy,3,SB,1,2,2
624454,4,top,Lexington Legends,Charleston Dirty Birds,Andy Atwood,2,SB,1,1,3
624454,6,top,Lexington Legends,Charleston Dirty Birds,Xane Washington,3,SB,2,2,2
624454,6,bottom,Charleston Dirty Birds,Lexington Legends,Joseph Rosa,2,SB,2,0,2
624455,2,top,Lexington Legends,Charleston Dirty Birds,Xane Washington,2,SB,2,0,1
624455,2,top,Lexington Legends,Charleston Dirty Birds,Ryan McCarthy,3,SB,2,2,3
624455,4,top,Lexington Legends,Charleston Dirty Birds,Xane Washington,2,SB,1,1,2
624455,6,top,Lexington Legends,Charleston Dirty Birds,Ryan McCarthy,2,SB,1,2,2
624455,7,top,Lexington Legends,Charleston Dirty Birds,Brady Whalen,2,SB,1,1,1
624455,9,top,Lexington Legends,Charleston Dirty Birds,Ryan McCarthy,2,SB,3,1,2
624456,1,top,Southern Maryland Blue Crabs,Charleston Dirty Birds,Jackson Loftin,2,SB,2,0,0
624456,3,top,Southern Maryland Blue Crabs,Charleston Dirty Birds,Jackson Loftin,2,CS,0,1,1
624456,5,top,Southern Maryland Blue Crabs,Charleston Dirty Birds,Jackson Loftin,3,SB,2,2,2
624456,6,top,Southern Maryland Blue Crabs,Charleston Dirty Birds,Sam Dexter,3,CS,1,1,1
624456,6,bottom,Charleston Dirty Birds,Southern Maryland Blue Crabs,Benjamin Blackwell,2,SB,1,1,2
624456,7,bottom,Charleston Dirty Birds,Southern Maryland Blue Crabs,Alan Alonso,2,SB,1,1,2
624457,1,bottom,Charleston Dirty Birds,Southern Maryland Blue Crabs,Alsander Womack,2,SB,1,2,1
624457,1,bottom,Charleston Dirty Birds,Southern Maryland Blue Crabs,Alan Alonso,2,CS,0,2,2
624457,2,top,Southern Maryland Blue Crabs,Charleston Dirty Birds,Giovanni Digiacomo,2,SB,1,2,1
624457,3,top,Southern Maryland Blue Crabs,Charleston Dirty Birds,Jamari Baylor,2,SB,0,1,2
624457,4,bottom,Charleston Dirty Birds,Southern Maryland Blue Crabs,Benjamin Blackwell,2,SB,2,1,3
624515,1,bottom,York Revolution,High Point Rockers,Jeffrey Wehler,2,SB,0,2,3
624517,2,top,Long Island Ducks,York Revolution,JC Encarnacion,2,SB,0,2,2
624517,4,top,Long Island Ducks,York Revolution,JC Encarnacion,2,CS,1,0,1
624517,5,top,Long Island Ducks,York Revolution,River Town,2,SB,3,1,2
624517,6,top,Long Island Ducks,York Revolution,Troy Viola,2,SB,3,2,2
624517,8,top,Long Island Ducks,York Revolution,Troy Viola,2,SB,3,2,2
624518,2,bottom,York Revolution,Long Island Ducks,Bubba Alleyne,2,SB,1,0,2
624518,4,bottom,York Revolution,Long Island Ducks,Jeremy Arocho,2,SB,2,2,2
624518,4,bottom,York Revolution,Long Island Ducks,Jeffrey Wehler,2,SB,0,1,3
624518,5,bottom,York Revolution,Long Island Ducks,Shayne Fontana,2,SB,2,1,1
624518,9,bottom,York Revolution,Long Island Ducks,Jeffrey Wehler,2,SB,3,2,3
624518,11,top,Long Island Ducks,York Revolution,Ed Johnson,2,SB,1,1,2
624519,4,bottom,York Revolution,Lancaster Stormers,Jalen Miller,2,SB,3,2,3
624519,9,bottom,York Revolution,Lancaster Stormers,Shayne Fontana,2,SB,1,2,2
624520,1,bottom,York Revolution,Lancaster Stormers,Jeremy Arocho,2,SB,1,0,0
624520,1,bottom,York Revolution,Lancaster Stormers,Jalen Miller,2,CS,0,1,0
624520,3,bottom,York Revolution,Lancaster Stormers,Jeremy Arocho,2,CS,2,1,1
624520,6,bottom,York Revolution,Lancaster Stormers,Brandon Lewis,2,SB,3,2,0
624520,6,bottom,York Revolution,Lancaster Stormers,Bubba Alleyne,2,CS,0,2,0
624520,6,bottom,York Revolution,Lancaster Stormers,Jaylin Davis,2,SB,0,2,1
624520,7,top,Lancaster Stormers,York Revolution,Yeison Coca,2,SB,1,0,2
624520,7,top,Lancaster Stormers,York Revolution,Evan Alexander,3,SB,1,0,2
624520,8,top,Lancaster Stormers,York Revolution,Joseph Carpenter,3,SB,3,2,3
624575,1,top,Lancaster Stormers,Hagerstown Flying Boxcars,Yeison Coca,2,SB,0,1,2
624575,3,top,Lancaster Stormers,Hagerstown Flying Boxcars,Nick Lucky,2,CS,0,1,2
624575,4,top,Lancaster Stormers,Hagerstown Flying Boxcars,Evan Alexander,3,SB,0,1,3
624575,6,top,Lancaster Stormers,Hagerstown Flying Boxcars,Evan Alexander,2,SB,0,2,2
624576,1,top,York Revolution,Hagerstown Flying Boxcars,Jalen Miller,3,SB,2,1,2
624576,7,top,York Revolution,Hagerstown Flying Boxcars,Shayne Fontana,2,SB,3,2,1
624578,2,top,York Revolution,Hagerstown Flying Boxcars,Shayne Fontana,2,SB,1,0,2
624578,2,top,York Revolution,Hagerstown Flying Boxcars,Ryan Higgins,2,CS,0,1,2
624578,3,top,York Revolution,Hagerstown Flying Boxcars,Jeremy Arocho,2,CS,0,1,0
624578,6,top,York Revolution,Hagerstown Flying Boxcars,Jeremy Arocho,2,SB,2,0,1
624579,1,top,Gastonia Ghost Peppers,Hagerstown Flying Boxcars,Cole Roederer,2,SB,2,2,1
624579,2,top,Gastonia Ghost Peppers,Hagerstown Flying Boxcars,Eric De La Rosa,2,SB,1,0,2
624579,2,bottom,Hagerstown Flying Boxcars,Gastonia Ghost Peppers,Osvaldo Abreu,2,CS,3,2,1
624579,3,bottom,Hagerstown Flying Boxcars,Gastonia Ghost Peppers,Tyler Williams,2,SB,2,2,3
624579,5,bottom,Hagerstown Flying Boxcars,Gastonia Ghost Peppers,Aaron Takacs,2,CS,1,2,2
624579,7,bottom,Hagerstown Flying Boxcars,Gastonia Ghost Peppers,Tyler Williams,2,SB,2,2,2
624579,9,top,Gastonia Ghost Peppers,Hagerstown Flying Boxcars,Eric De La Rosa,2,SB,0,1,3
624579,11,top,Gastonia Ghost Peppers,Hagerstown Flying Boxcars,Carter Aldrete,2,SB,5,2,2
624580,1,top,Gastonia Ghost Peppers,Hagerstown Flying Boxcars,Nate Scantlin,2,CS,2,0,0
624580,1,bottom,Hagerstown Flying Boxcars,Gastonia Ghost Peppers,Cary Arbolida,2,CS,3,2,2
624580,3,top,Gastonia Ghost Peppers,Hagerstown Flying Boxcars,Nate Scantlin,2,CS,2,2,2
624580,6,top,Gastonia Ghost Peppers,Hagerstown Flying Boxcars,Eric De La Rosa,2,SB,1,1,1
624580,7,top,Gastonia Ghost Peppers,Hagerstown Flying Boxcars,Cole Roederer,2,SB,3,2,1
624638,1,bottom,Lexington Legends,Gastonia Ghost Peppers,Brady Whalen,2,SB,2,2,3
624638,2,top,Gastonia Ghost Peppers,Lexington Legends,Kevin Watson Jr.,2,SB,1,2,3
624638,2,bottom,Lexington Legends,Gastonia Ghost Peppers,Ryan McCarthy,2,SB,2,2,1
624638,6,bottom,Lexington Legends,Gastonia Ghost Peppers,Xane Washington,2,SB,0,1,2
624638,6,bottom,Lexington Legends,Gastonia Ghost Peppers,Dylan Rock,3,SB,0,1,2
624638,6,bottom,Lexington Legends,Gastonia Ghost Peppers,Brady Whalen,2,CS,0,2,2
624639,5,top,Southern Maryland Blue Crabs,Lexington Legends,Pearce Howard,2,SB,1,1,1
624640,4,bottom,Lexington Legends,Southern Maryland Blue Crabs,Brady Whalen,2,SB,2,2,2
624640,4,bottom,Lexington Legends,Southern Maryland Blue Crabs,Andy Atwood,2,SB,0,1,2
624640,5,top,Southern Maryland Blue Crabs,Lexington Legends,Sam Dexter,2,CS,1,1,2
624640,5,bottom,Lexington Legends,Southern Maryland Blue Crabs,Xane Washington,2,SB,1,2,1
624640,7,bottom,Lexington Legends,Southern Maryland Blue Crabs,Xane Washington,2,CS,2,0,1
624640,8,bottom,Lexington Legends,Southern Maryland Blue Crabs,Ryan McCarthy,3,SB,1,2,2
624641,2,bottom,Lexington Legends,Southern Maryland Blue Crabs,Garret Pike,2,SB,1,2,0
624641,5,top,Southern Maryland Blue Crabs,Lexington Legends,Jackson Loftin,2,SB,1,2,2
624641,6,top,Southern Maryland Blue Crabs,Lexington Legends,Giovanni Digiacomo,2,CS,1,2,2
624641,7,bottom,Lexington Legends,Southern Maryland Blue Crabs,Ryan McCarthy,2,SB,2,1,1
624641,7,bottom,Lexington Legends,Southern Maryland Blue Crabs,Garret Pike,2,SB,1,2,1
624641,9,top,Southern Maryland Blue Crabs,Lexington Legends,Jackson Loftin,2,SB,1,0,3
624642,1,top,High Point Rockers,Lexington Legends,Carlos Amezquita,2,SB,1,1,1
624642,4,bottom,Lexington Legends,High Point Rockers,Ryan McCarthy,2,SB,1,0,1
624642,5,bottom,Lexington Legends,High Point Rockers,Brian Fuentes,2,CS,1,2,1
624643,1,bottom,Lexington Legends,High Point Rockers,EJ Cumbo,2,SB,3,0,0
624643,1,bottom,Lexington Legends,High Point Rockers,Dylan Rock,3,SB,3,0,0
624643,8,bottom,Lexington Legends,High Point Rockers,Jerry Huntzinger,3,SB,2,0,2
624705,1,bottom,Gastonia Ghost Peppers,Staten Island Ferry Hawks,Jack Reinheimer,2,SB,0,1,2
624705,1,bottom,Gastonia Ghost Peppers,Staten Island Ferry Hawks,Justin Wylie,2,SB,3,2,2
624705,2,bottom,Gastonia Ghost Peppers,Staten Island Ferry Hawks,Eric De La Rosa,3,SB,1,0,0
624705,3,bottom,Gastonia Ghost Peppers,Staten Island Ferry Hawks,Eric De La Rosa,2,SB,1,2,3
624705,4,bottom,Gastonia Ghost Peppers,Staten Island Ferry Hawks,Cole Roederer,2,SB,2,0,3
624705,5,bottom,Gastonia Ghost Peppers,Staten Island Ferry Hawks,Eric De La Rosa,2,SB,1,1,2
624705,6,bottom,Gastonia Ghost Peppers,Staten Island Ferry Hawks,Jack Reinheimer,2,SB,3,1,0
624705,8,bottom,Gastonia Ghost Peppers,Staten Island Ferry Hawks,Cole Roederer,2,SB,3,1,0
624705,8,bottom,Gastonia Ghost Peppers,Staten Island Ferry Hawks,Justin Wylie,2,SB,1,2,0
624706,7,bottom,Gastonia Ghost Peppers,Staten Island Ferry Hawks,Cole Roederer,2,SB,1,1,0
624706,7,bottom,Gastonia Ghost Peppers,Staten Island Ferry Hawks,Kevin Watson Jr.,2,SB,0,1,2
624707,1,bottom,Gastonia Ghost Peppers,Staten Island Ferry Hawks,Ethan Skender,2,SB,1,2,1
624707,6,bottom,Gastonia Ghost Peppers,Staten Island Ferry Hawks,Kevin Watson Jr.,2,SB,1,1,1
624707,6,bottom,Gastonia Ghost Peppers,Staten Island Ferry Hawks,Alan Alonso,2,SB,2,0,1
624707,7,top,Staten Island Ferry Hawks,Gastonia Ghost Peppers,Kolby Johnson,2,SB,2,1,3
624707,7,bottom,Gastonia Ghost Peppers,Staten Island Ferry Hawks,Kevin Watson Jr.,2,SB,1,0,1
624707,8,bottom,Gastonia Ghost Peppers,Staten Island Ferry Hawks,Justin Wylie,2,SB,3,2,3
624708,5,top,Lexington Legends,Gastonia Ghost Peppers,Ryan McCarthy,2,SB,1,2,2
624708,6,top,Lexington Legends,Gastonia Ghost Peppers,Xane Washington,2,SB,2,0,3
624708,7,top,Lexington Legends,Gastonia Ghost Peppers,Andy Atwood,2,SB,2,0,2
624708,7,bottom,Gastonia Ghost Peppers,Lexington Legends,Eric De La Rosa,2,SB,0,1,2
624708,9,top,Lexington Legends,Gastonia Ghost Peppers,Paul Winland,2,SB,1,0,3
624708,9,bottom,Gastonia Ghost Peppers,Lexington Legends,Kevin Watson Jr.,2,SB,1,0,0
624708,10,top,Lexington Legends,Gastonia Ghost Peppers,Xane Washington,2,SB,0,1,2
624708,10,bottom,Gastonia Ghost Peppers,Lexington Legends,Dalton Guthrie,2,SB,1,0,2
624708,10,bottom,Gastonia Ghost Peppers,Lexington Legends,Justin Wylie,3,SB,1,0,2
624709,2,top,Lexington Legends,Gastonia Ghost Peppers,Isaias Quiroz,2,CS,1,0,2
624710,2,bottom,Gastonia Ghost Peppers,Lexington Legends,Kevin Watson Jr.,2,SB,1,0,2
624710,3,bottom,Gastonia Ghost Peppers,Lexington Legends,Carter Aldrete,2,CS,3,2,2
624710,6,top,Lexington Legends,Gastonia Ghost Peppers,Garret Pike,2,SB,1,0,1
624710,6,top,Lexington Legends,Gastonia Ghost Peppers,Curtis Terry,2,SB,0,1,2
624710,6,top,Lexington Legends,Gastonia Ghost Peppers,Brady Whalen,3,SB,0,1,2
624710,8,bottom,Gastonia Ghost Peppers,Lexington Legends,Kevin Watson Jr.,2,SB,1,1,2
631460,5,bottom,York Revolution,High Point Rockers,Jalen Miller,2,SB,1,2,2
631481,1,bottom,Charleston Dirty Birds,Southern Maryland Blue Crabs,Alsander Womack,2,SB,1,2,2
631481,4,bottom,Charleston Dirty Birds,Southern Maryland Blue Crabs,Zach Daniels,2,SB,0,1,0
631481,4,bottom,Charleston Dirty Birds,Southern Maryland Blue Crabs,Alan Alonso,2,CS,0,1,1
631481,6,bottom,Charleston Dirty Birds,Southern Maryland Blue Crabs,Zach Daniels,2,CS,1,1,1
624120,6,top,Long Island Ducks,Lancaster Stormers,River Town,2,SB,1,0,2
624120,7,bottom,Lancaster Stormers,Long Island Ducks,Daniel Amaral,2,SB,0,1,3
624121,1,bottom,Lancaster Stormers,Long Island Ducks,Nick Lucky,2,SB,1,0,3
624122,3,top,Long Island Ducks,Lancaster Stormers,JC Encarnacion,3,SB,0,1,1
624122,5,bottom,Lancaster Stormers,Long Island Ducks,Mason Martin,2,SB,1,0,1
624122,8,bottom,Lancaster Stormers,Long Island Ducks,Daniel Amaral,3,SB,3,1,0
624124,2,top,York Revolution,Lancaster Stormers,Bubba Alleyne,2,SB,1,1,2
624124,2,top,York Revolution,Lancaster Stormers,Bubba Alleyne,3,SB,1,2,2
624124,2,top,York Revolution,Lancaster Stormers,Marty Costes,2,SB,1,2,2
624183,1,bottom,Southern Maryland Blue Crabs,Charleston Dirty Birds,Giovanni Digiacomo,2,SB,2,1,3
624184,1,top,Charleston Dirty Birds,Southern Maryland Blue Crabs,Benjamin Blackwell,2,SB,0,1,1
624243,5,bottom,High Point Rockers,Staten Island Ferry Hawks,Aidan Brewer,2,SB,1,1,1
624243,5,bottom,High Point Rockers,Staten Island Ferry Hawks,Carlos Amezquita,2,CS,1,2,1
624309,8,bottom,Long Island Ducks,Lancaster Stormers,Scott Kelly,2,CS,1,1,1
624310,2,bottom,Long Island Ducks,Lancaster Stormers,River Town,2,SB,1,1,3
624310,9,top,Lancaster Stormers,Long Island Ducks,Yeison Coca,3,SB,0,1,3
624311,1,top,Lancaster Stormers,Long Island Ducks,Mason Martin,2,SB,0,1,3
624312,5,top,Staten Island Ferry Hawks,Long Island Ducks,Eddy Diaz,2,CS,1,0,2
624312,8,bottom,Long Island Ducks,Staten Island Ferry Hawks,Kole Kaler,2,SB,3,2,1
624313,2,top,Staten Island Ferry Hawks,Long Island Ducks,Kolby Johnson,2,SB,1,0,2
624313,4,bottom,Long Island Ducks,Staten Island Ferry Hawks,Chris Roller,2,SB,0,1,2
624313,5,bottom,Long Island Ducks,Staten Island Ferry Hawks,Taylor Kohlwey,2,SB,2,2,2
624313,7,top,Staten Island Ferry Hawks,Long Island Ducks,Kolby Johnson,2,CS,1,0,0
624314,1,bottom,Long Island Ducks,Staten Island Ferry Hawks,River Town,3,SB,0,1,1
624314,2,top,Staten Island Ferry Hawks,Long Island Ducks,Eddy Diaz,2,CS,1,0,2
624314,2,bottom,Long Island Ducks,Staten Island Ferry Hawks,Kole Kaler,2,SB,0,1,2
624314,3,bottom,Long Island Ducks,Staten Island Ferry Hawks,Chris Roller,2,CS,3,2,2
624314,3,bottom,Long Island Ducks,Staten Island Ferry Hawks,Kole Kaler,2,SB,1,1,3
624314,3,bottom,Long Island Ducks,Staten Island Ferry Hawks,Ed Johnson,3,SB,1,1,3
624314,5,top,Staten Island Ferry Hawks,Long Island Ducks,Shayne Fontana,2,CS,1,1,1
624375,1,bottom,Staten Island Ferry Hawks,York Revolution,Eddy Diaz,2,SB,3,2,0
624375,8,top,York Revolution,Staten Island Ferry Hawks,Bubba Alleyne,2,CS,2,2,0
624377,3,top,York Revolution,Staten Island Ferry Hawks,Jeremy Arocho,2,SB,1,1,3
624377,3,bottom,Staten Island Ferry Hawks,York Revolution,Cristhian Rodriguez,2,SB,1,2,2
624377,5,bottom,Staten Island Ferry Hawks,York Revolution,Cristhian Rodriguez,2,SB,2,2,1
624377,6,bottom,Staten Island Ferry Hawks,York Revolution,Mark Contreras,2,SB,1,1,1
624501,3,bottom,York Revolution,Hagerstown Flying Boxcars,Bubba Alleyne,2,SB,1,2,0
624501,6,bottom,York Revolution,Hagerstown Flying Boxcars,Bubba Alleyne,2,SB,1,0,2
624503,5,top,Hagerstown Flying Boxcars,York Revolution,Gary Mattis,2,SB,3,1,2
624503,6,top,Hagerstown Flying Boxcars,York Revolution,Roidel Martinez,2,CS,1,0,1
624503,6,bottom,York Revolution,Hagerstown Flying Boxcars,Bubba Alleyne,2,SB,1,2,1
624503,6,bottom,York Revolution,Hagerstown Flying Boxcars,Bubba Alleyne,3,SB,1,2,2
624503,8,bottom,York Revolution,Hagerstown Flying Boxcars,Jalen Miller,2,SB,1,0,1
624503,8,bottom,York Revolution,Hagerstown Flying Boxcars,Jalen Miller,3,SB,2,0,1
624561,4,top,Charleston Dirty Birds,Hagerstown Flying Boxcars,Zach Daniels,2,CS,1,2,1
624561,4,bottom,Hagerstown Flying Boxcars,Charleston Dirty Birds,Alan Alonso,2,SB,1,1,3
624561,6,bottom,Hagerstown Flying Boxcars,Charleston Dirty Birds,Justin Acal,2,SB,0,1,2
624561,7,top,Charleston Dirty Birds,Hagerstown Flying Boxcars,Alsander Womack,2,SB,1,0,3
624562,1,top,Charleston Dirty Birds,Hagerstown Flying Boxcars,Benjamin Blackwell,2,SB,1,0,1
624562,1,top,Charleston Dirty Birds,Hagerstown Flying Boxcars,James Nelson,3,SB,1,0,1
624562,3,top,Charleston Dirty Birds,Hagerstown Flying Boxcars,Benjamin Blackwell,2,SB,0,2,2
624562,3,bottom,Hagerstown Flying Boxcars,Charleston Dirty Birds,Cary Arbolida,2,SB,3,2,2
624562,5,bottom,Hagerstown Flying Boxcars,Charleston Dirty Birds,Tyler Williams,2,SB,0,1,2
624562,9,top,Charleston Dirty Birds,Hagerstown Flying Boxcars,Alsander Womack 22 Alsander Womack,2,SB,0,0,2
624563,2,top,Charleston Dirty Birds,Hagerstown Flying Boxcars,Zach Daniels,2,SB,1,0,1
624563,4,bottom,Hagerstown Flying Boxcars,Charleston Dirty Birds,Gary Mattis,2,SB,2,2,2
624563,7,bottom,Hagerstown Flying Boxcars,Charleston Dirty Birds,Osvaldo Abreu,2,SB,2,2,3
624564,3,bottom,Hagerstown Flying Boxcars,Southern Maryland Blue Crabs,Alan Alonso,2,SB,0,2,3
624564,4,top,Southern Maryland Blue Crabs,Hagerstown Flying Boxcars,Jamari Baylor,2,SB,1,0,2
624564,4,top,Southern Maryland Blue Crabs,Hagerstown Flying Boxcars,Jackson Loftin,2,SB,1,1,2
624564,4,top,Southern Maryland Blue Crabs,Hagerstown Flying Boxcars,Jackson Loftin,3,SB,3,1,2
624564,5,top,Southern Maryland Blue Crabs,Hagerstown Flying Boxcars,Alejandro De Aza,2,SB,1,0,1
624564,5,top,Southern Maryland Blue Crabs,Hagerstown Flying Boxcars,Jamari Baylor,2,SB,2,0,2
624565,8,bottom,Hagerstown Flying Boxcars,Southern Maryland Blue Crabs,Dante Leach,3,SB,2,2,1
624565,8,bottom,Hagerstown Flying Boxcars,Southern Maryland Blue Crabs,Tyler Williams,2,SB,2,1,2
624566,3,bottom,Hagerstown Flying Boxcars,Southern Maryland Blue Crabs,Cary Arbolida,2,CS,2,2,2
624566,5,bottom,Hagerstown Flying Boxcars,Southern Maryland Blue Crabs,Tyler Williams,2,SB,2,2,2
624566,8,top,Southern Maryland Blue Crabs,Hagerstown Flying Boxcars,Jackson Loftin,2,SB,1,1,2
624627,6,top,High Point Rockers,Lexington Legends,Jack Conley,2,SB,1,0,0
624627,6,bottom,Lexington Legends,High Point Rockers,Brady Whalen,3,SB,0,1,2
624627,9,top,High Point Rockers,Lexington Legends,Jack Conley,2,SB,1,2,3
624628,2,bottom,Lexington Legends,High Point Rockers,Pedro Gonzalez,2,SB,1,1,1
624628,4,top,High Point Rockers,Lexington Legends,Jack Conley,2,CS,0,2,0
624628,4,top,High Point Rockers,Lexington Legends,Jack Conley,2,SB,0,1,1
624628,6,bottom,Lexington Legends,High Point Rockers,Andy Atwood,2,SB,1,0,1
624628,8,top,High Point Rockers,Lexington Legends,Aidan Brewer,2,SB,2,2,1
624629,4,top,High Point Rockers,Lexington Legends,Luis Gonzalez,2,SB,1,0,3
624629,4,bottom,Lexington Legends,High Point Rockers,Andy Atwood,2,SB,1,0,2
624629,8,top,High Point Rockers,Lexington Legends,Ben Aklinski,2,SB,2,0,1
624630,4,bottom,Lexington Legends,Charleston Dirty Birds,Pedro Gonzalez,2,SB,1,0,3
624631,5,top,Charleston Dirty Birds,Lexington Legends,Joseph Rosa,3,SB,0,2,3
624631,6,top,Charleston Dirty Birds,Lexington Legends,James Nelson,2,SB,1,1,1
624631,6,top,Charleston Dirty Birds,Lexington Legends,James Nelson,3,SB,2,2,1
624631,6,top,Charleston Dirty Birds,Lexington Legends,Alsander Womack,2,CS,1,1,1
624631,6,bottom,Lexington Legends,Charleston Dirty Birds,EJ Cumbo,2,CS,1,0,2
624631,8,bottom,Lexington Legends,Charleston Dirty Birds,Brady Whalen,2,SB,1,1,2
624631,8,bottom,Lexington Legends,Charleston Dirty Birds,Brady Whalen,3,SB,2,0,2
624631,9,top,Charleston Dirty Birds,Lexington Legends,Benjamin Blackwell,2,SB,2,2,1
624632,3,bottom,Lexington Legends,Charleston Dirty Birds,Andy Atwood,2,SB,1,0,1
624632,4,bottom,Lexington Legends,Charleston Dirty Birds,Curtis Terry,2,SB,3,2,1
624632,6,top,Charleston Dirty Birds,Lexington Legends,Alsander Womack,3,SB,1,2,1
624632,7,top,Charleston Dirty Birds,Lexington Legends,Benjamin Blackwell,2,SB,3,1,1
624632,8,top,Charleston Dirty Birds,Lexington Legends,Demetrius Moorer,2,SB,3,2,0
624690,3,top,Lexington Legends,Gastonia Ghost Peppers,Dylan Rock,3,SB,0,1,1
624690,8,top,Lexington Legends,Gastonia Ghost Peppers,Brady Whalen,2,SB,0,1,1
624690,8,top,Lexington Legends,Gastonia Ghost Peppers,Dylan Rock,3,SB,0,1,1
624691,3,top,Lexington Legends,Gastonia Ghost Peppers,EJ Cumbo,2,SB,2,2,3
624691,6,top,Lexington Legends,Gastonia Ghost Peppers,Andy Atwood,2,SB,0,1,2
624694,1,bottom,Gastonia Ghost Peppers,Southern Maryland Blue Crabs,Cole Roederer,2,SB,0,2,3
624694,3,bottom,Gastonia Ghost Peppers,Southern Maryland Blue Crabs,Cole Roederer,2,SB,1,0,2
624694,4,top,Southern Maryland Blue Crabs,Gastonia Ghost Peppers,Giovanni Digiacomo,2,SB,0,1,2
624694,5,bottom,Gastonia Ghost Peppers,Southern Maryland Blue Crabs,Justin Wylie 31 Brian OGrady,2,CS,0,0,2
